기준년도,시군명,읍면동명,등록동물수(마리),시군구등록수,대행업체등록수,기타등록수,RFID내장치형수,RFID외부장치형수,RFID인지형수,동물품종수,동물소유자수,소유자등록동물수값,등록대행업체수,데이터기준일자
2021,하남시,선동,207,0,207,0,89,115,3,30,195,1.06,,2025-04-07
2021,하남시,신장동,405,5,400,0,236,165,4,40,342,1.18,,2025-04-07
2021,하남시,창우동,113,3,110,0,75,36,2,18,101,1.12,,2025-04-07
2021,하남시,천현동,40,0,40,0,29,11,0,12,25,1.6,,2025-04-07
2021,하남시,초이동,50,0,50,0,27,22,1,16,30,1.67,,2025-04-07
2021,하남시,초일동,17,0,17,0,9,8,0,9,13,1.31,,2025-04-07
2021,하남시,춘궁동,32,0,32,0,12,20,0,11,18,1.78,,2025-04-07
2021,하남시,풍산동,345,3,342,0,200,143,2,30,307,1.12,,2025-04-07
2021,하남시,하사창동,30,0,30,0,23,7,0,6,6,5,,2025-04-07
2021,하남시,하산곡동,40,1,39,0,31,8,1,16,26,1.54,,2025-04-07
2021,하남시,학암동,216,1,215,0,122,89,5,33,188,1.15,,2025-04-07
2021,하남시,항동,10,0,10,0,6,4,0,8,9,1.11,,2025-04-07
2020,가평군,가평군,4532,15,232,,2549,1637,346,363,2877,1.58,232,2025-05-09
2020,가평군,가평읍,1038,,,,665,312,61,60,716,1.45,,2025-05-09
2020,가평군,북면,338,,,,206,99,33,41,210,1.61,,2025-05-09
2020,가평군,상면,484,,,,270,163,51,52,297,1.63,,2025-05-09
2020,가평군,설악면,1213,,,,518,628,67,74,687,1.77,,2025-05-09
2020,가평군,조종면,379,,,,241,117,21,45,245,1.55,,2025-05-09
2020,가평군,청평면,1080,,,,649,318,113,91,722,1.5,,2025-05-09
2020,고양시,가좌동,98,0,98,0,71,6,21,27,69,1.42,,2023-09-09
2020,고양시,강매동,2,0,2,0,2,0,0,2,2,1,,2023-09-09
2020,고양시,고양동,152,1,151,0,117,12,23,33,138,1.1,,2023-09-09
2020,고양시,관산동,118,2,116,0,82,14,22,26,88,1.34,,2023-09-09
2020,고양시,구산동,8,0,8,0,4,2,2,6,8,1,,2023-09-09
2020,고양시,내곡동,6,0,6,0,5,1,0,5,4,1.5,,2023-09-09
2020,고양시,내유동,129,4,125,0,89,16,24,33,110,1.17,,2023-09-09
2020,고양시,대자동,21,1,20,0,14,3,4,12,19,1.11,,2023-09-09
2020,고양시,대장동,8,0,8,0,8,0,0,5,8,1,,2023-09-09
2020,고양시,대화동,322,0,322,0,240,29,53,49,284,1.13,,2023-09-09
2020,고양시,덕은동,25,0,25,0,18,4,3,11,19,1.32,,2023-09-09
2020,고양시,덕이동,257,0,257,0,197,29,31,40,203,1.27,,2023-09-09
2020,고양시,도내동,114,0,114,0,65,33,16,33,105,1.09,,2023-09-09
2020,고양시,동산동,114,1,113,0,78,16,20,32,100,1.14,,2023-09-09
2020,고양시,마두동,173,1,172,0,135,15,23,30,156,1.11,,2023-09-09
2020,고양시,문봉동,11,0,11,0,8,0,3,9,10,1.1,,2023-09-09
2020,고양시,백석동,312,5,307,0,226,30,56,47,265,1.18,,2023-09-09
2020,고양시,법곳동,10,0,10,0,7,0,3,8,8,1.25,,2023-09-09
2020,고양시,벽제동,46,0,46,0,44,0,2,11,13,3.54,,2023-09-09
2020,고양시,사리현동,43,0,43,0,30,7,6,17,39,1.1,,2023-09-09
2020,고양시,산황동,4,0,4,0,4,0,0,2,3,1.33,,2023-09-09
2020,고양시,삼송동,152,2,150,0,90,32,30,35,130,1.17,,2023-09-09
2020,고양시,선유동,29,0,29,0,29,0,0,5,2,14.5,,2023-09-09
2020,고양시,설문동,11,0,11,0,8,1,2,9,8,1.38,,2023-09-09
2020,고양시,성사동,153,0,153,0,102,26,25,29,139,1.1,,2023-09-09
2020,고양시,성석동,103,0,103,0,70,10,23,30,81,1.27,,2023-09-09
2020,고양시,식사동,267,1,266,0,188,25,54,40,231,1.16,,2023-09-09
2020,고양시,신원동,112,1,111,0,72,24,16,30,103,1.09,,2023-09-09
2020,고양시,신평동,2,0,2,0,0,0,2,1,1,2,,2023-09-09
2020,고양시,오금동,14,0,14,0,11,1,2,9,13,1.08,,2023-09-09
2020,고양시,용두동,13,0,13,0,6,2,5,11,11,1.18,,2023-09-09
2020,고양시,원당동,18,0,18,0,15,1,2,14,17,1.06,,2023-09-09
2020,고양시,원흥동,138,12,126,0,80,39,19,25,111,1.24,,2023-09-09
2020,고양시,일산동,427,1,426,0,312,49,66,40,369,1.16,,2023-09-09
2020,고양시,장항동,382,2,380,0,282,44,56,49,262,1.46,,2023-09-09
2020,고양시,정발산동,134,1,133,0,100,16,18,33,114,1.18,,2023-09-09
2020,고양시,주교동,75,0,75,0,44,11,20,17,68,1.1,,2023-09-09
2020,고양시,주엽동,265,1,264,0,206,27,32,33,236,1.12,,2023-09-09
2020,고양시,중산동,241,2,239,0,178,21,42,36,209,1.15,,2023-09-09
2020,고양시,지영동,8,0,8,0,7,1,0,5,6,1.33,,2023-09-09
2020,고양시,지축동,71,1,70,0,50,16,5,27,61,1.16,,2023-09-09
2020,고양시,탄현동,307,0,307,0,219,32,56,39,273,1.12,,2023-09-09
2020,고양시,토당동,284,1,283,0,252,14,18,40,118,2.41,,2023-09-09
2020,고양시,풍동,187,2,185,0,122,28,37,32,167,1.12,,2023-09-09
2020,고양시,행신동,466,5,461,0,330,46,90,46,421,1.11,,2023-09-09
2020,고양시,행주내동,4,0,4,0,3,1,0,3,3,1.33,,2023-09-09
2020,고양시,향동동,104,1,103,0,62,24,18,24,94,1.11,,2023-09-09
2020,고양시,현천동,6,0,6,0,5,0,1,6,6,1,,2023-09-09
2020,고양시,화전동,30,0,30,0,16,5,9,14,25,1.2,,2023-09-09
2020,고양시,화정동,322,1,321,0,247,34,41,44,284,1.13,,2023-09-09
2020,고양시,효자동,3,0,3,0,2,1,0,2,2,1.5,,2023-09-09
2020,과천시,갈현동,7,1,6,0,1,3,3,5,6,1.17,,2025-09-05
2020,과천시,과천동,32,1,31,0,20,2,10,15,24,1.33,1,2025-09-05
2020,과천시,관문동,1,0,1,0,1,0,0,1,1,1,,2025-09-05
2020,과천시,문원동,37,3,34,0,26,6,5,17,33,1.12,,2025-09-05
2020,과천시,별양동,41,2,39,0,26,4,11,16,40,1.03,3,2025-09-05
2020,과천시,부림동,29,0,29,0,18,6,5,12,27,1.07,,2025-09-05
2020,과천시,원문동,40,3,37,0,36,1,3,15,32,1.25,1,2025-09-05
2020,과천시,주암동,15,0,15,0,9,3,3,10,13,1.15,,2025-09-05
2020,과천시,중앙동,47,0,47,0,26,6,15,15,33,1.42,,2025-09-05
2020,광주시,경안동,116,14,102,0,88,3,25,24,92,1.26,4,2025-07-21
2020,광주시,고산동,3,0,3,0,2,0,1,3,3,1,1,2025-07-21
2020,광주시,곤지암읍,164,7,157,0,120,10,34,35,141,1.16,4,2025-07-21
2020,광주시,남종면,8,1,7,0,5,1,2,8,7,1.14,0,2025-07-21
2020,광주시,남한산성면,41,7,34,0,27,4,10,13,23,1.78,0,2025-07-21
2020,광주시,능평동,14,0,14,0,7,2,5,8,12,1.17,1,2025-07-21
2020,광주시,도척면,70,7,63,0,48,8,14,24,52,1.35,0,2025-07-21
2020,광주시,매산동,4,1,3,0,1,2,1,3,3,1.33,0,2025-07-21
2020,광주시,목동,9,0,9,0,8,0,1,6,7,1.29,0,2025-07-21
2020,광주시,목현동,92,5,87,0,67,5,20,21,81,1.14,0,2025-07-21
2020,광주시,문형동,4,0,4,0,2,0,2,3,4,1,0,2025-07-21
2020,광주시,삼동,72,3,69,0,53,8,11,21,63,1.14,0,2025-07-21
2020,광주시,송정동,172,10,162,0,130,14,28,28,153,1.12,4,2025-07-21
2020,광주시,신현동,17,1,16,0,11,3,3,11,15,1.13,4,2025-07-21
2020,광주시,쌍령동,89,0,89,0,69,11,9,20,84,1.06,2,2025-07-21
2020,광주시,양벌동,5,0,5,0,3,0,2,4,5,1,1,2025-07-21
2020,광주시,역동,64,2,62,0,46,6,12,20,61,1.05,1,2025-07-21
2020,광주시,오포읍,1005,30,975,0,651,143,211,69,862,1.17,0,2025-07-21
2020,광주시,장지동,81,2,79,0,55,7,19,22,68,1.19,1,2025-07-21
2020,광주시,중대동,32,3,29,0,27,1,4,15,27,1.19,2,2025-07-21
2020,광주시,중부면,3,3,0,0,0,0,3,1,1,3,0,2025-07-21
2020,광주시,직동,5,0,5,0,5,0,0,5,5,1,0,2025-07-21
2020,광주시,초월읍,707,21,686,0,624,29,54,58,269,2.63,1,2025-07-21
2020,광주시,탄벌동,103,5,98,0,76,6,21,21,90,1.14,1,2025-07-21
2020,광주시,태전동,265,20,245,0,191,34,40,40,239,1.11,2,2025-07-21
2020,광주시,퇴촌면,87,11,76,0,60,7,20,24,77,1.13,3,2025-07-21
2020,광주시,회덕동,83,9,74,0,55,12,16,22,68,1.22,0,2025-07-21
2020,김포시,감정동,109,0,33,1,93,13,3,24,96,1,1,2023-09-08
2020,김포시,걸포동,58,1,25,1,46,10,2,19,55,1,1,2023-09-08
2020,김포시,고촌읍,181,1,56,3,151,17,13,34,163,1,8,2023-09-08
2020,김포시,구래동,255,1,40,6,170,65,20,36,222,1,8,2023-09-08
2020,김포시,대곶면,114,1,20,1,99,9,6,24,36,3,1,2023-09-08
2020,김포시,마산동,194,0,40,6,138,42,14,38,170,1,3,2023-09-08
2020,김포시,북변동,65,1,20,7,36,17,12,17,53,1,2,2023-09-08
2020,김포시,사우동,84,0,31,1,60,18,6,23,76,1,3,2023-09-08
2020,김포시,양촌읍,163,1,35,9,112,33,18,37,137,1,3,2023-09-08
2020,김포시,운양동,218,0,59,5,146,64,8,31,208,1,3,2023-09-08
2020,김포시,월곶면,33,0,13,0,25,5,3,16,26,1,0,2023-09-08
2020,김포시,장기동,353,1,66,3,236,95,22,43,332,1,12,2023-09-08
2020,김포시,통진읍,186,0,45,0,134,41,11,36,159,1,5,2023-09-08
2020,김포시,풍무동,224,0,37,1,161,49,14,27,218,1,6,2023-09-08
2020,김포시,하성면,55,0,19,0,42,12,1,19,37,1,0,2023-09-08
2020,성남시,갈현동,1,0,1,0,0,1,0,1,1,1,,2023-09-05
2020,성남시,고등동,47,6,41,0,25,10,12,18,40,1.18,,2023-09-05
2020,성남시,구미동,209,11,198,0,140,40,29,43,185,1.13,,2023-09-05
2020,성남시,궁내동,18,0,18,0,14,2,2,11,17,1.06,,2023-09-05
2020,성남시,금곡동,155,9,146,0,107,31,17,28,134,1.16,,2023-09-05
2020,성남시,금광동,156,2,154,0,111,21,24,27,145,1.08,,2023-09-05
2020,성남시,금토동,1,1,0,0,0,0,1,1,1,1,,2023-09-05
2020,성남시,단대동,73,0,73,0,42,7,24,21,69,1.06,,2023-09-05
2020,성남시,대장동,19,2,17,0,15,2,2,11,17,1.12,,2023-09-05
2020,성남시,도촌동,84,5,79,0,56,14,14,21,81,1.04,,2023-09-05
2020,성남시,동원동,6,0,6,0,6,0,0,5,6,1,,2023-09-05
2020,성남시,둔전동,3,0,3,0,1,1,1,3,3,1,,2023-09-05
2020,성남시,백현동,138,7,131,0,105,9,24,25,129,1.07,,2023-09-05
2020,성남시,복정동,46,1,45,0,35,5,6,23,37,1.24,,2023-09-05
2020,성남시,분당동,141,8,133,0,111,15,15,35,130,1.08,,2023-09-05
2020,성남시,사송동,11,0,11,0,8,2,1,5,9,1.22,,2023-09-05
2020,성남시,산성동,42,1,41,0,27,8,7,14,38,1.11,,2023-09-05
2020,성남시,삼평동,122,9,113,0,94,11,17,18,115,1.06,,2023-09-05
2020,성남시,상대원동,233,3,230,0,180,23,30,34,206,1.13,,2023-09-05
2020,성남시,상적동,7,0,7,0,4,0,3,6,7,1,,2023-09-05
2020,성남시,서현동,253,24,229,0,170,31,52,36,220,1.15,,2023-09-05
2020,성남시,석운동,1,0,1,0,0,0,1,1,1,1,,2023-09-05
2020,성남시,성남동,202,11,191,0,141,22,39,30,181,1.12,,2023-09-05
2020,성남시,수내동,227,7,220,0,149,41,37,34,202,1.12,,2023-09-05
2020,성남시,수진동,241,6,235,0,198,15,28,35,140,1.72,,2023-09-05
2020,성남시,시흥동,13,1,12,0,7,1,5,10,12,1.08,,2023-09-05
2020,성남시,신촌동,11,2,9,0,5,0,6,5,7,1.57,,2023-09-05
2020,성남시,신흥동,227,10,217,0,151,25,51,38,194,1.17,,2023-09-05
2020,성남시,심곡동,14,0,14,0,10,2,2,10,12,1.17,,2023-09-05
2020,성남시,야탑동,372,11,361,0,298,31,43,40,219,1.7,,2023-09-05
2020,성남시,양지동,45,0,45,0,28,10,7,19,39,1.15,,2023-09-05
2020,성남시,여수동,124,4,120,0,30,87,7,25,113,1.1,,2023-09-05
2020,성남시,오야동,10,2,8,0,6,0,4,6,6,1.67,,2023-09-05
2020,성남시,운중동,97,3,94,0,64,21,12,24,90,1.08,,2023-09-05
2020,성남시,율동,4,0,4,0,3,1,0,4,4,1,,2023-09-05
2020,성남시,은행동,166,11,155,0,121,14,31,28,136,1.22,,2023-09-05
2020,성남시,이매동,202,14,188,0,145,22,35,35,190,1.06,,2023-09-05
2020,성남시,정자동,447,13,434,0,302,85,60,47,415,1.08,,2023-09-05
2020,성남시,중앙동,59,1,58,0,50,2,7,16,54,1.09,,2023-09-05
2020,성남시,창곡동,270,5,265,0,172,31,67,35,237,1.14,,2023-09-05
2020,성남시,태평동,321,22,299,0,227,41,53,39,277,1.16,,2023-09-05
2020,성남시,판교동,115,1,114,0,76,22,17,29,108,1.06,,2023-09-05
2020,성남시,하대원동,107,3,104,0,77,8,22,25,97,1.1,,2023-09-05
2020,수원시,고등동,837,38,781,18,606,154,77,50,617,1.35,,2025-05-23
2020,수원시,고색동,906,96,809,1,632,200,74,49,683,1.33,,2025-05-23
2020,수원시,곡반정동,1415,105,1310,0,833,437,145,64,1010,1.4,,2025-05-23
2020,수원시,교동,168,13,153,2,122,30,16,33,114,1.47,,2025-05-23
2020,수원시,구운동,1370,178,1188,4,871,335,164,62,1073,1.28,,2025-05-23
2020,수원시,구천동,62,2,60,0,39,11,12,17,46,1.35,,2025-05-23
2020,수원시,권선동,4631,399,4225,7,2810,1275,546,91,3527,1.31,,2025-05-23
2020,수원시,금곡동,2090,212,1873,5,1176,607,307,64,1572,1.33,,2025-05-23
2020,수원시,남수동,83,8,75,0,52,19,12,26,57,1.46,,2025-05-23
2020,수원시,남창동,91,7,84,0,65,16,10,25,64,1.42,,2025-05-23
2020,수원시,당수동,377,41,336,0,232,89,56,32,300,1.25,,2025-05-23
2020,수원시,망포동,2296,153,2142,1,1379,675,242,69,1873,1.23,,2025-05-23
2020,수원시,매교동,380,36,337,7,275,60,45,41,278,1.37,,2025-05-23
2020,수원시,매산로1가,137,14,122,1,82,32,23,25,87,1.57,,2025-05-23
2020,수원시,매산로2가,329,23,302,4,225,71,33,37,254,1.3,,2025-05-23
2020,수원시,매산로3가,220,14,195,11,159,36,25,36,159,1.38,,2025-05-23
2020,수원시,매탄동,4688,411,4266,11,2897,1368,423,87,3739,1.25,,2025-05-23
2020,수원시,매향동,75,8,67,0,52,15,8,20,55,1.36,,2025-05-23
2020,수원시,북수동,121,13,108,0,86,19,16,32,78,1.54,,2025-05-23
2020,수원시,상광교동,6,0,6,0,4,2,0,4,4,1.5,,2025-05-23
2020,수원시,서둔동,957,122,834,1,579,233,145,54,694,1.38,,2025-05-23
2020,수원시,세류동,3352,296,3046,10,2177,832,343,87,2456,1.36,,2025-05-23
2020,수원시,송죽동,1268,97,1170,1,857,283,128,56,989,1.28,,2025-05-23
2020,수원시,신동,272,17,254,1,156,77,39,36,206,1.32,,2025-05-23
2020,수원시,신풍동,132,19,111,2,80,31,21,29,92,1.43,,2025-05-23
2020,수원시,연무동,1071,77,992,2,804,174,93,60,790,1.36,,2025-05-23
2020,수원시,영동,40,8,32,0,19,12,9,16,26,1.54,,2025-05-23
2020,수원시,영통동,3699,290,3403,6,2155,1176,368,76,3063,1.21,,2025-05-23
2020,수원시,영화동,1360,134,1225,1,975,220,165,65,995,1.37,,2025-05-23
2020,수원시,오목천동,1060,84,976,0,714,216,130,52,802,1.32,,2025-05-23
2020,수원시,우만동,2041,216,1825,0,1262,566,213,70,1566,1.3,,2025-05-23
2020,수원시,원천동,1417,92,1325,0,796,432,189,59,1095,1.29,,2025-05-23
2020,수원시,율전동,1178,121,1056,1,762,264,152,55,942,1.25,,2025-05-23
2020,수원시,이목동,309,17,292,0,195,91,23,42,219,1.41,,2025-05-23
2020,수원시,이의동,2175,135,2039,1,1169,798,208,71,1735,1.25,,2025-05-23
2020,수원시,인계동,2943,170,2764,9,2053,630,260,74,2167,1.36,,2025-05-23
2020,수원시,입북동,330,29,300,1,180,106,44,36,263,1.25,,2025-05-23
2020,수원시,장안동,64,8,56,0,43,13,8,19,50,1.28,,2025-05-23
2020,수원시,장지동,11,3,8,0,8,3,0,4,11,1,,2025-05-23
2020,수원시,정자동,4169,293,3868,8,2890,933,346,82,3320,1.26,,2025-05-23
2020,수원시,조원동,2843,254,2585,4,1917,634,292,67,2214,1.28,,2025-05-23
2020,수원시,중동,31,2,29,0,26,5,0,8,22,1.41,,2025-05-23
2020,수원시,지동,973,71,897,5,708,195,70,58,673,1.44,,2025-05-23
2020,수원시,천천동,1229,91,1134,4,866,264,99,49,1023,1.2,,2025-05-23
2020,수원시,탑동,1374,157,1210,7,885,314,175,67,1004,1.37,,2025-05-23
2020,수원시,파장동,1093,78,1014,1,736,250,107,53,865,1.26,,2025-05-23
2020,수원시,팔달로1가,22,0,20,2,19,2,1,10,15,1.47,,2025-05-23
2020,수원시,팔달로2가,45,0,45,0,30,14,1,17,26,1.73,,2025-05-23
2020,수원시,팔달로3가,35,6,29,0,16,12,7,13,24,1.46,,2025-05-23
2020,수원시,평동,126,13,113,0,82,32,12,26,101,1.25,,2025-05-23
2020,수원시,평리동,1,0,1,0,1,0,0,1,1,1,,2025-05-23
2020,수원시,하광교동,22,0,22,0,12,9,1,13,15,1.47,,2025-05-23
2020,수원시,하동,1276,85,1190,1,639,495,142,58,983,1.3,,2025-05-23
2020,수원시,호매실동,1768,164,1603,1,1028,502,238,61,1353,1.31,,2025-05-23
2020,수원시,화서동,2578,214,2346,18,1664,614,300,68,2028,1.27,,2025-05-23
2020,안양시,관양동,412,14,398,0,281,52,79,44,370,1.11,,2025-05-19
2020,안양시,박달동,212,6,206,0,128,47,37,32,180,1.18,,2025-05-19
2020,안양시,비산동,320,11,309,0,235,37,48,37,292,1.1,,2025-05-19
2020,안양시,석수동,325,4,321,0,185,81,59,39,286,1.14,,2025-05-19
2020,안양시,안양동,780,25,755,0,532,117,131,52,706,1.1,,2025-05-19
2020,안양시,평촌동,208,6,202,0,148,23,37,25,196,1.06,,2025-05-19
2020,안양시,호계동,432,13,419,0,294,82,56,40,399,1.08,,2025-05-19
2020,양주시,고암동,75,0,75,0,52,13,10,19,63,1.19,1,2023-09-08
2020,양주시,고읍동,44,0,44,0,28,11,5,13,40,1.1,0,2023-09-08
2020,양주시,광사동,80,0,80,0,52,15,13,21,69,1.16,2,2023-09-08
2020,양주시,광적면,50,0,50,0,32,10,8,17,39,1.28,1,2023-09-08
2020,양주시,남면,28,0,28,0,15,8,5,12,27,1.04,1,2023-09-08
2020,양주시,남방동,3,0,3,0,3,0,0,3,3,1,0,2023-09-08
2020,양주시,덕계동,121,0,121,0,83,15,23,29,108,1.12,0,2023-09-08
2020,양주시,덕정동,109,0,109,0,60,33,16,30,84,1.3,1,2023-09-08
2020,양주시,마전동,1,0,1,0,1,0,0,1,1,1,0,2023-09-08
2020,양주시,만송동,57,0,57,0,39,11,7,18,54,1.06,1,2023-09-08
2020,양주시,백석읍,188,0,188,0,121,34,33,31,136,1.38,1,2023-09-08
2020,양주시,봉양동,6,0,6,0,3,2,1,6,6,1,0,2023-09-08
2020,양주시,산북동,13,0,13,0,6,3,4,8,10,1.3,0,2023-09-08
2020,양주시,삼숭동,99,0,99,0,61,18,20,20,85,1.16,0,2023-09-08
2020,양주시,어둔동,1,0,1,0,1,0,0,1,1,1,0,2023-09-08
2020,양주시,옥정동,346,3,343,0,218,69,59,43,315,1.1,0,2023-09-08
2020,양주시,유양동,1,0,1,0,0,1,0,1,1,1,1,2023-09-08
2020,양주시,율정동,3,0,3,0,3,0,0,3,3,1,0,2023-09-08
2020,양주시,은현면,22,0,22,0,12,3,7,10,18,1.22,0,2023-09-08
2020,양주시,장흥면,66,0,66,0,51,11,4,20,49,1.35,0,2023-09-08
2020,양주시,회암동,5,0,5,0,2,2,1,4,5,1,0,2023-09-08
2020,양주시,회정동,44,0,44,0,21,12,11,19,31,1.42,1,2023-09-08
2020,양평군,강상면,92,28,91,0,77,4,38,33,92,1.29,0,2023-09-11
2020,양평군,강하면,56,18,61,0,59,3,17,21,56,1.41,0,2023-09-11
2020,양평군,개군면,32,8,31,0,26,4,9,16,32,1.22,0,2023-09-11
2020,양평군,단월면,37,14,42,0,26,4,26,15,37,1.51,0,2023-09-11
2020,양평군,서종면,108,19,135,0,124,18,12,40,108,1.43,0,2023-09-11
2020,양평군,양동면,38,19,37,0,32,4,20,15,38,1.47,0,2023-09-11
2020,양평군,양서면,106,24,106,0,97,10,23,29,106,1.23,1,2023-09-11
2020,양평군,양평읍,211,46,225,0,211,7,53,43,211,1.28,6,2023-09-11
2020,양평군,옥천면,101,46,99,0,97,6,42,29,101,1.44,0,2023-09-11
2020,양평군,용문면,202,66,217,0,170,25,88,47,202,1.4,2,2023-09-11
2020,양평군,지평면,62,10,80,0,55,17,18,21,62,1.45,0,2023-09-11
2020,양평군,청운면,40,35,39,0,29,10,35,15,40,1.85,0,2023-09-11
2020,여주시,가남읍,75,11,64,0,29,23,23,23,62,1.21,,2025-07-16
2020,여주시,가업동,1,0,1,0,1,0,0,1,1,1,,2025-07-16
2020,여주시,강천면,39,8,31,0,11,11,17,15,31,1.26,,2025-07-16
2020,여주시,교동,27,3,24,0,17,5,5,12,25,1.08,,2025-07-16
2020,여주시,금사면,22,0,22,0,12,7,3,10,17,1.29,,2025-07-16
2020,여주시,능서면,41,12,29,0,7,18,16,12,29,1.41,,2025-07-16
2020,여주시,능현동,15,1,14,0,8,5,2,8,10,1.5,,2025-07-16
2020,여주시,단현동,3,0,3,0,2,1,0,3,3,1,,2025-07-16
2020,여주시,대신면,33,14,19,0,8,9,16,12,23,1.43,,2025-07-16
2020,여주시,매룡동,1,0,1,0,0,1,0,1,1,1,,2025-07-16
2020,여주시,멱곡동,8,0,8,0,4,2,2,6,7,1.14,,2025-07-16
2020,여주시,북내면,45,18,27,0,10,16,19,19,24,1.88,,2025-07-16
2020,여주시,산북면,39,17,22,0,15,6,18,14,24,1.63,,2025-07-16
2020,여주시,삼교동,3,2,1,0,0,1,2,2,2,1.5,,2025-07-16
2020,여주시,상거동,1,0,1,0,1,0,0,1,1,1,,2025-07-16
2020,여주시,상동,19,2,17,0,7,4,8,12,17,1.12,,2025-07-16
2020,여주시,세종대왕면,2,1,1,0,1,1,0,2,2,1,,2025-07-16
2020,여주시,신진동,1,0,1,0,0,1,0,1,1,1,,2025-07-16
2020,여주시,연라동,3,0,3,0,2,1,0,3,3,1,,2025-07-16
2020,여주시,연양동,15,6,9,0,8,4,3,9,12,1.25,,2025-07-16
2020,여주시,오금동,6,0,6,0,5,0,1,2,2,3,,2025-07-16
2020,여주시,오학동,32,7,25,0,12,5,15,9,27,1.19,,2025-07-16
2020,여주시,우만동,2,0,2,0,1,1,0,2,2,1,,2025-07-16
2020,여주시,월송동,15,0,15,0,6,4,5,9,15,1,,2025-07-16
2020,여주시,점동면,37,21,16,0,9,8,20,18,22,1.68,,2025-07-16
2020,여주시,점봉동,31,1,30,0,17,7,7,12,26,1.19,,2025-07-16
2020,여주시,창동,15,3,12,0,8,4,3,10,13,1.15,,2025-07-16
2020,여주시,천송동,29,8,21,0,14,5,10,13,26,1.12,,2025-07-16
2020,여주시,하거동,2,0,2,0,2,0,0,2,2,1,,2025-07-16
2020,여주시,하동,24,3,21,0,8,9,7,15,22,1.09,,2025-07-16
2020,여주시,현암동,58,6,52,0,33,12,13,18,46,1.26,,2025-07-16
2020,여주시,홍문동,37,3,34,0,19,8,10,12,32,1.16,,2025-07-16
2020,여주시,흥천면,38,3,35,0,21,11,6,15,28,1.36,,2025-07-16
2020,용인시,고기동,376,44,330,2,200,125,51,55,243,1.55,0,2023-06-30
2020,용인시,고림동,1307,99,1208,0,645,523,139,69,985,1.33,0,2023-06-30
2020,용인시,고매동,338,62,275,1,161,115,62,40,227,1.49,0,2023-06-30
2020,용인시,공세동,1045,154,891,0,511,376,158,65,767,1.36,1,2023-06-30
2020,용인시,구갈동,1749,327,1418,4,843,585,321,63,1378,1.27,9,2023-06-30
2020,용인시,김량장동,1076,101,974,1,554,428,94,58,863,1.25,2,2023-06-30
2020,용인시,남동,293,16,273,4,190,84,19,47,182,1.61,1,2023-06-30
2020,용인시,남사읍,981,81,899,1,541,331,109,96,651,1.57,1,2023-06-30
2020,용인시,농서동,155,7,148,0,82,60,13,30,122,1.27,0,2023-06-30
2020,용인시,동백동,1539,318,1220,1,729,443,367,67,1223,1.26,3,2023-06-30
2020,용인시,동천동,1935,266,1667,2,976,630,329,80,1464,1.32,4,2023-06-30
2020,용인시,마북동,1651,241,1409,1,914,504,233,63,1288,1.28,4,2023-06-30
2020,용인시,마평동,555,47,508,0,257,250,48,46,431,1.29,3,2023-06-30
2020,용인시,모현읍,1502,127,1368,7,834,454,214,122,1002,1.49,1,2023-06-30
2020,용인시,백암면,542,37,505,0,391,112,39,50,306,1.77,2,2023-06-30
2020,용인시,보라동,1422,262,1159,1,627,531,264,65,1114,1.28,3,2023-06-30
2020,용인시,보정동,1838,215,1623,0,988,558,292,79,1460,1.26,7,2023-06-30
2020,용인시,삼가동,655,54,601,0,335,250,70,48,514,1.27,2,2023-06-30
2020,용인시,상갈동,487,92,395,0,233,166,88,43,393,1.22,1,2023-06-30
2020,용인시,상하동,1359,292,1067,0,642,386,331,68,1044,1.3,0,2023-06-30
2020,용인시,상현동,4192,675,3515,2,2198,1227,767,83,3374,1.24,9,2023-06-30
2020,용인시,서천동,784,96,688,0,417,238,129,54,620,1.26,2,2023-06-30
2020,용인시,성복동,3058,379,2678,1,1826,823,409,79,2247,1.36,7,2023-06-30
2020,용인시,신갈동,1675,313,1360,2,783,529,363,67,1342,1.25,4,2023-06-30
2020,용인시,신봉동,2214,292,1920,2,1278,626,310,74,1719,1.29,6,2023-06-30
2020,용인시,양지면,1552,131,1416,5,905,464,183,78,985,1.58,1,2023-06-30
2020,용인시,언남동,913,123,788,2,490,297,126,60,744,1.23,3,2023-06-30
2020,용인시,역북동,1266,113,1152,1,662,464,140,68,981,1.29,2,2023-06-30
2020,용인시,영덕동,1949,272,1675,2,820,834,295,74,1533,1.27,4,2023-06-30
2020,용인시,운학동,114,21,93,0,54,34,26,33,73,1.56,0,2023-06-30
2020,용인시,원삼면,736,68,664,4,472,197,67,68,448,1.64,1,2023-06-30
2020,용인시,유방동,730,54,675,1,347,308,75,47,567,1.29,0,2023-06-30
2020,용인시,이동읍,1440,162,1278,0,905,351,184,117,885,1.57,1,2023-06-30
2020,용인시,죽전동,3697,435,3261,1,2087,1126,484,81,3016,1.23,8,2023-06-30
2020,용인시,중동,2401,472,1925,4,1352,595,454,74,1746,1.37,7,2023-06-30
2020,용인시,지곡동,277,49,228,0,126,107,44,44,195,1.42,0,2023-06-30
2020,용인시,청덕동,767,125,642,0,352,238,177,59,606,1.27,1,2023-06-30
2020,용인시,포곡읍,1937,104,1832,1,987,794,156,80,1413,1.37,3,2023-06-30
2020,용인시,풍덕천동,3881,546,3333,2,2047,1091,743,79,3170,1.22,5,2023-06-30
